"store","upc","week","move","price","sale","profit","brand","packsize","itemsize","units"
103,"1820000784",191,14,3.99,"",25.88,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",191,24,4.19,"",27.75,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",191,10,4.29,"",24.47,"MICHELOB REGULAR BEE","6","12","oz"
103,"3410000354",191,17,3.99,"",25.88,"MILLER LITE BEER","6","12","oz"
103,"3410000554",191,10,3.99,"",25.88,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410001505",191,50,3.19,"B",5.32,"MILLER HIGH LIFE LNN","6","12","oz"
103,"3410010505",191,10,3.99,"",24.38,"MILLER SHARP'S N/A L","6","12","oz"
103,"3410015505",191,79,3.19,"B",5.32,"MILLER GEN DRFT LT L","6","12","oz"
103,"3410017505",191,190,3.19,"B",5.32,"MILLER GEN DRFT LNNR","6","12","oz"
103,"3410017525",191,1,4.09,"",27.62,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410021505",191,8,4.29,"",24.47,"LOWENBRAU BEER NR BT","6","12","oz"
103,"3410057505",191,109,3.19,"B",5.32,"MILLER LITE LONGNECK","6","12","oz"
103,"3410057525",191,4,4.09,"",27.62,"MILLER LITE BEER N.R","6","12","oz"
103,"7289000011",191,7,6.29,"",17.29,"HEINEKEN BEER N.R.BT","6","12","oz"
103,"7336011751",191,14,3.99,"",25.88,"OLD STYLE BEER","6","12","oz"
103,"8066095605",191,14,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
103,"8248812345",191,2,6.29,"",17.29,"BECK'S REG BEER NR B","6","12","oz"
103,"8769210012",191,2,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
103,"1820000016",192,16,3.99,"",25.88,"BUDWEISER BEER","6","12","oz"
103,"1820000784",192,11,3.99,"",25.88,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",192,8,4.19,"",27.75,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",192,49,3.49,"B",7.16,"MICHELOB REGULAR BEE","6","12","oz"
103,"3410000354",192,15,3.99,"",25.88,"MILLER LITE BEER","6","12","oz"
103,"3410000554",192,5,3.99,"",25.88,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410001505",192,31,3.19,"B",5.32,"MILLER HIGH LIFE LNN","6","12","oz"
103,"3410010505",192,20,3.19,"B",5.42,"MILLER SHARP'S N/A L","6","12","oz"
103,"3410015505",192,32,3.19,"B",5.32,"MILLER GEN DRFT LT L","6","12","oz"
103,"3410017505",192,103,3.19,"B",5.32,"MILLER GEN DRFT LNNR","6","12","oz"
103,"3410017525",192,4,4.09,"",27.62,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410021505",192,11,4.29,"",24.47,"LOWENBRAU BEER NR BT","6","12","oz"
103,"3410057505",192,71,3.19,"B",5.32,"MILLER LITE LONGNECK","6","12","oz"
103,"3410057525",192,4,4.09,"",27.62,"MILLER LITE BEER N.R","6","12","oz"
103,"7289000011",192,4,6.29,"",17.29,"HEINEKEN BEER N.R.BT","6","12","oz"
103,"7336011751",192,11,3.99,"",25.88,"OLD STYLE BEER","6","12","oz"
103,"8066095605",192,8,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
103,"8248812345",192,3,6.29,"",17.29,"BECK'S REG BEER NR B","6","12","oz"
103,"8417330130",192,1,4.29,"",24.24,"BERGHOFF REGULAR BEE","6","12","oz"
103,"8769210012",192,7,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
103,"1820000016",193,12,3.99,"",25.88,"BUDWEISER BEER","6","12","oz"
103,"1820000784",193,25,3.19,"B",7.3,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",193,41,3.19,"B",5.1,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",193,38,3.49,"B",7.16,"MICHELOB REGULAR BEE","6","12","oz"
103,"3410000354",193,15,3.99,"",25.88,"MILLER LITE BEER","6","12","oz"
103,"3410000554",193,14,3.99,"",25.88,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410001505",193,2,4.19,"",27.92,"MILLER HIGH LIFE LNN","6","12","oz"
103,"3410010505",193,11,3.19,"B",5.42,"MILLER SHARP'S N/A L","6","12","oz"
103,"3410015505",193,8,4.19,"",27.92,"MILLER GEN DRFT LT L","6","12","oz"
103,"3410017505",193,20,4.19,"",27.92,"MILLER GEN DRFT LNNR","6","12","oz"
103,"3410017525",193,8,4.09,"",27.62,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410021505",193,28,3.49,"B",7.16,"LOWENBRAU BEER NR BT","6","12","oz"
103,"3410057505",193,12,4.19,"",27.92,"MILLER LITE LONGNECK","6","12","oz"
103,"3410057525",193,8,4.09,"",27.62,"MILLER LITE BEER N.R","6","12","oz"
103,"7289000011",193,22,4.99,"B",-4.24,"HEINEKEN BEER N.R.BT","6","12","oz"
103,"7336011751",193,10,3.99,"",25.88,"OLD STYLE BEER","6","12","oz"
103,"8066095605",193,9,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
103,"8248812345",193,19,4.99,"B",-4.24,"BECK'S REG BEER NR B","6","12","oz"
103,"8417330130",193,12,3.09,"B",-5.17,"BERGHOFF REGULAR BEE","6","12","oz"
103,"8769210012",193,9,4.99,"B",10.18,"SAMUEL ADAMS LAGER N","6","12","oz"
103,"1820000016",194,12,3.99,"",25.88,"BUDWEISER BEER","6","12","oz"
103,"1820000784",194,52,3.19,"B",7.3,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",194,66,3.19,"B",5.1,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",194,11,4.29,"",24.47,"MICHELOB REGULAR BEE","6","12","oz"
103,"3410000354",194,17,3.99,"",25.88,"MILLER LITE BEER","6","12","oz"
103,"3410000554",194,9,3.99,"",25.88,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410001505",194,12,4.19,"",27.92,"MILLER HIGH LIFE LNN","6","12","oz"
103,"3410010505",194,6,3.99,"",24.38,"MILLER SHARP'S N/A L","6","12","oz"
103,"3410015505",194,7,4.19,"",27.92,"MILLER GEN DRFT LT L","6","12","oz"
103,"3410017505",194,31,4.19,"",27.92,"MILLER GEN DRFT LNNR","6","12","oz"
103,"3410017525",194,8,4.09,"",27.62,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410021505",194,40,3.49,"B",7.16,"LOWENBRAU BEER NR BT","6","12","oz"
103,"3410057505",194,22,4.19,"",27.92,"MILLER LITE LONGNECK","6","12","oz"
103,"3410057525",194,8,4.09,"",27.62,"MILLER LITE BEER N.R","6","12","oz"
103,"7289000011",194,43,4.99,"B",-4.24,"HEINEKEN BEER N.R.BT","6","12","oz"
103,"7336011751",194,10,3.99,"",25.88,"OLD STYLE BEER","6","12","oz"
103,"8066095605",194,11,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
103,"8248812345",194,10,4.99,"B",-4.24,"BECK'S REG BEER NR B","6","12","oz"
103,"8417330130",194,34,3.09,"B",-5.17,"BERGHOFF REGULAR BEE","6","12","oz"
103,"8769210012",194,9,4.99,"B",10.18,"SAMUEL ADAMS LAGER N","6","12","oz"
103,"1820000016",195,20,3.99,"",25.88,"BUDWEISER BEER","6","12","oz"
103,"1820000784",195,15,3.99,"",25.88,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",195,9,4.19,"",27.75,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",195,7,4.17,"",22.3,"MICHELOB REGULAR BEE","6","12","oz"
103,"3410000354",195,17,3.99,"",25.88,"MILLER LITE BEER","6","12","oz"
103,"3410000554",195,9,3.99,"",25.88,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410001505",195,1,4.19,"",27.92,"MILLER HIGH LIFE LNN","6","12","oz"
103,"3410010505",195,5,3.99,"",24.38,"MILLER SHARP'S N/A L","6","12","oz"
103,"3410015505",195,7,4.19,"",27.92,"MILLER GEN DRFT LT L","6","12","oz"
103,"3410017505",195,17,4.19,"",27.92,"MILLER GEN DRFT LNNR","6","12","oz"
103,"3410017525",195,154,3.19,"B",7.21,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410021505",195,11,4.29,"",24.47,"LOWENBRAU BEER NR BT","6","12","oz"
103,"3410057505",195,8,4.19,"",27.92,"MILLER LITE LONGNECK","6","12","oz"
103,"3410057525",195,110,3.19,"B",7.21,"MILLER LITE BEER N.R","6","12","oz"
103,"7289000011",195,12,6.29,"",17.29,"HEINEKEN BEER N.R.BT","6","12","oz"
103,"7336011751",195,9,3.99,"",25.88,"OLD STYLE BEER","6","12","oz"
103,"8066095605",195,9,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
103,"8248812345",195,2,6.29,"",17.29,"BECK'S REG BEER NR B","6","12","oz"
103,"8769210012",195,6,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
103,"1820000016",196,15,3.99,"",25.88,"BUDWEISER BEER","6","12","oz"
103,"1820000784",196,13,3.99,"",25.88,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",196,14,4.04,"",25.07,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",196,9,4.09,"",20.78,"MICHELOB REGULAR BEE","6","12","oz"
103,"3410000354",196,24,3.99,"",25.88,"MILLER LITE BEER","6","12","oz"
103,"3410000554",196,10,3.99,"",25.88,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410001505",196,2,4.19,"",27.92,"MILLER HIGH LIFE LNN","6","12","oz"
103,"3410010505",196,13,3.99,"",24.38,"MILLER SHARP'S N/A L","6","12","oz"
103,"3410015505",196,7,4.19,"",27.92,"MILLER GEN DRFT LT L","6","12","oz"
103,"3410017505",196,21,4.19,"",27.92,"MILLER GEN DRFT LNNR","6","12","oz"
103,"3410017525",196,112,3.19,"B",7.21,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410021505",196,13,4.29,"",24.47,"LOWENBRAU BEER NR BT","6","12","oz"
103,"3410057505",196,25,4.19,"",27.92,"MILLER LITE LONGNECK","6","12","oz"
103,"3410057525",196,108,3.19,"B",7.21,"MILLER LITE BEER N.R","6","12","oz"
103,"7289000011",196,10,6.29,"",17.29,"HEINEKEN BEER N.R.BT","6","12","oz"
103,"7336011751",196,7,3.99,"",25.88,"OLD STYLE BEER","6","12","oz"
103,"8066095605",196,6,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
103,"8248812345",196,2,6.29,"",17.29,"BECK'S REG BEER NR B","6","12","oz"
103,"8417330130",196,2,2.99,"B",-8.69,"BERGHOFF REGULAR BEE","6","12","oz"
103,"8769210012",196,2,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
103,"1820000016",197,26,3.99,"",25.88,"BUDWEISER BEER","6","12","oz"
103,"1820000784",197,15,3.99,"",25.88,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",197,23,3.79,"",20.13,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",197,1,4.09,"",20.78,"MICHELOB REGULAR BEE","6","12","oz"
103,"3410000354",197,29,3.99,"",25.88,"MILLER LITE BEER","6","12","oz"
103,"3410000554",197,20,3.99,"",25.88,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410001505",197,3,4.19,"",27.92,"MILLER HIGH LIFE LNN","6","12","oz"
103,"3410010505",197,16,3.99,"",24.38,"MILLER SHARP'S N/A L","6","12","oz"
103,"3410015505",197,5,4.19,"",27.92,"MILLER GEN DRFT LT L","6","12","oz"
103,"3410017505",197,36,4.19,"",27.92,"MILLER GEN DRFT LNNR","6","12","oz"
103,"3410017525",197,12,4.09,"",27.62,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410021505",197,11,4.29,"",24.47,"LOWENBRAU BEER NR BT","6","12","oz"
103,"3410057505",197,16,4.19,"",27.92,"MILLER LITE LONGNECK","6","12","oz"
103,"3410057525",197,11,4.09,"",27.62,"MILLER LITE BEER N.R","6","12","oz"
103,"7289000011",197,5,6.29,"",17.29,"HEINEKEN BEER N.R.BT","6","12","oz"
103,"7336011751",197,13,3.99,"",25.88,"OLD STYLE BEER","6","12","oz"
103,"8066095605",197,13,4.99,"B",1.3,"CORONA EXTRA BEER NR","6","12","oz"
103,"8248812345",197,3,6.29,"",17.29,"BECK'S REG BEER NR B","6","12","oz"
103,"8417330130",197,24,2.99,"B",-8.69,"BERGHOFF REGULAR BEE","6","12","oz"
103,"8769210012",197,18,4.69,"B",4.43,"SAMUEL ADAMS LAGER N","6","12","oz"
103,"1820000016",198,12,3.99,"",25.88,"BUDWEISER BEER","6","12","oz"
103,"1820000784",198,10,3.99,"",25.88,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",198,21,3.79,"",20.13,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",198,12,4.09,"",20.78,"MICHELOB REGULAR BEE","6","12","oz"
103,"3410000354",198,20,3.89,"",23.98,"MILLER LITE BEER","6","12","oz"
103,"3410000554",198,8,3.84,"",22.99,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410001505",198,17,3.19,"B",5.32,"MILLER HIGH LIFE LNN","6","12","oz"
103,"3410010505",198,17,3.19,"B",5.42,"MILLER SHARP'S N/A L","6","12","oz"
103,"3410015505",198,37,3.19,"B",5.32,"MILLER GEN DRFT LT L","6","12","oz"
103,"3410017505",198,115,3.19,"B",5.32,"MILLER GEN DRFT LNNR","6","12","oz"
103,"3410017525",198,9,3.95,"",25.06,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410021505",198,11,4.29,"",24.47,"LOWENBRAU BEER NR BT","6","12","oz"
103,"3410057505",198,86,3.19,"B",5.32,"MILLER LITE LONGNECK","6","12","oz"
103,"3410057525",198,5,3.93,"",24.68,"MILLER LITE BEER N.R","6","12","oz"
103,"7289000011",198,10,6.29,"",17.29,"HEINEKEN BEER N.R.BT","6","12","oz"
103,"7336011751",198,6,3.99,"",25.88,"OLD STYLE BEER","6","12","oz"
103,"8066095605",198,6,4.99,"B",1.3,"CORONA EXTRA BEER NR","6","12","oz"
103,"8248812345",198,2,6.29,"",17.29,"BECK'S REG BEER NR B","6","12","oz"
103,"8769210012",198,2,4.69,"B",4.43,"SAMUEL ADAMS LAGER N","6","12","oz"
103,"1820000016",199,13,3.99,"",25.88,"BUDWEISER BEER","6","12","oz"
103,"1820000784",199,21,3.99,"",25.88,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",199,19,3.79,"",20.13,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",199,26,4.09,"",20.78,"MICHELOB REGULAR BEE","6","12","oz"
103,"3410000354",199,18,3.27,"",9.57,"MILLER LITE BEER","6","12","oz"
103,"3410000554",199,12,3.59,"",17.63,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410001505",199,29,3.19,"B",5.32,"MILLER HIGH LIFE LNN","6","12","oz"
103,"3410010505",199,23,3.19,"B",5.42,"MILLER SHARP'S N/A L","6","12","oz"
103,"3410015505",199,52,3.19,"B",5.32,"MILLER GEN DRFT LT L","6","12","oz"
103,"3410017505",199,156,3.19,"B",5.32,"MILLER GEN DRFT LNNR","6","12","oz"
103,"3410017525",199,9,3.69,"",19.78,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410021505",199,13,4.29,"",24.47,"LOWENBRAU BEER NR BT","6","12","oz"
103,"3410057505",199,92,3.19,"B",5.32,"MILLER LITE LONGNECK","6","12","oz"
103,"3410057525",199,11,3.69,"",19.78,"MILLER LITE BEER N.R","6","12","oz"
103,"7289000011",199,9,6.29,"",17.29,"HEINEKEN BEER N.R.BT","6","12","oz"
103,"7336011751",199,11,3.99,"",25.88,"OLD STYLE BEER","6","12","oz"
103,"8066095605",199,10,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
103,"8248812345",199,1,6.29,"",17.29,"BECK'S REG BEER NR B","6","12","oz"
103,"8417330130",199,1,4.29,"",24.24,"BERGHOFF REGULAR BEE","6","12","oz"
103,"8769210012",199,7,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
103,"1820000016",200,18,3.79,"",21.97,"BUDWEISER BEER","6","12","oz"
103,"1820000784",200,6,3.99,"",25.88,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",200,45,3.19,"B",5.1,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",200,7,4.09,"",20.78,"MICHELOB REGULAR BEE","6","12","oz"
103,"3410000354",200,11,3.59,"",17.63,"MILLER LITE BEER","6","12","oz"
103,"3410000554",200,8,3.59,"",17.63,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410001505",200,5,4.19,"",27.92,"MILLER HIGH LIFE LNN","6","12","oz"
103,"3410010505",200,4,3.99,"",24.38,"MILLER SHARP'S N/A L","6","12","oz"
103,"3410015505",200,8,4.19,"",27.92,"MILLER GEN DRFT LT L","6","12","oz"
103,"3410017505",200,20,4.14,"B",27.05,"MILLER GEN DRFT LNNR","6","12","oz"
103,"3410017525",200,144,3.09,"B",4.2,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410021505",200,6,4.29,"",24.47,"LOWENBRAU BEER NR BT","6","12","oz"
103,"3410057505",200,12,4.19,"",27.92,"MILLER LITE LONGNECK","6","12","oz"
103,"3410057525",200,101,3.09,"B",4.2,"MILLER LITE BEER N.R","6","12","oz"
103,"7289000011",200,5,6.29,"",17.29,"HEINEKEN BEER N.R.BT","6","12","oz"
103,"7336011751",200,11,3.99,"",25.88,"OLD STYLE BEER","6","12","oz"
103,"8066095605",200,12,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
103,"8248812345",200,20,4.99,"B",-4.24,"BECK'S REG BEER NR B","6","12","oz"
103,"8417330130",200,13,3.29,"B",1.21,"BERGHOFF REGULAR BEE","6","12","oz"
103,"8769210012",200,3,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
103,"1820000016",201,15,3.59,"",17.63,"BUDWEISER BEER","6","12","oz"
103,"1820000784",201,8,3.99,"",25.88,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",201,35,3.19,"B",5.1,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",201,9,4.09,"",20.78,"MICHELOB REGULAR BEE","6","12","oz"
103,"3410000354",201,14,3.59,"",17.63,"MILLER LITE BEER","6","12","oz"
103,"3410000554",201,10,3.59,"",17.63,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410010505",201,7,3.99,"",24.38,"MILLER SHARP'S N/A L","6","12","oz"
103,"3410015505",201,4,4.19,"",27.92,"MILLER GEN DRFT LT L","6","12","oz"
103,"3410017505",201,19,4.19,"",27.92,"MILLER GEN DRFT LNNR","6","12","oz"
103,"3410017525",201,100,3.09,"B",4.2,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410021505",201,6,4.29,"",24.47,"LOWENBRAU BEER NR BT","6","12","oz"
103,"3410057505",201,3,4.19,"",27.92,"MILLER LITE LONGNECK","6","12","oz"
103,"3410057525",201,74,3.09,"B",4.2,"MILLER LITE BEER N.R","6","12","oz"
103,"7289000011",201,30,4.99,"B",-4.24,"HEINEKEN BEER N.R.BT","6","12","oz"
103,"7336011751",201,5,3.99,"",25.88,"OLD STYLE BEER","6","12","oz"
103,"8066095605",201,5,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
103,"8248812345",201,15,4.99,"B",-4.24,"BECK'S REG BEER NR B","6","12","oz"
103,"8417330130",201,7,3.29,"B",1.21,"BERGHOFF REGULAR BEE","6","12","oz"
103,"8769210012",201,10,4.99,"B",10.18,"SAMUEL ADAMS LAGER N","6","12","oz"
103,"1820000016",202,15,3.59,"",17.63,"BUDWEISER BEER","6","12","oz"
103,"1820000784",202,16,3.19,"B",7.3,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",202,18,3.79,"",20.13,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",202,8,4.09,"",20.78,"MICHELOB REGULAR BEE","6","12","oz"
103,"3410000354",202,24,3.59,"",17.63,"MILLER LITE BEER","6","12","oz"
103,"3410000554",202,19,3.59,"",17.63,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410001505",202,6,4.19,"",27.92,"MILLER HIGH LIFE LNN","6","12","oz"
103,"3410010505",202,8,3.99,"",24.38,"MILLER SHARP'S N/A L","6","12","oz"
103,"3410015505",202,11,4.19,"",27.92,"MILLER GEN DRFT LT L","6","12","oz"
103,"3410017505",202,17,4.19,"",27.92,"MILLER GEN DRFT LNNR","6","12","oz"
103,"3410017525",202,24,3.69,"",19.78,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410021505",202,2,4.29,"",24.47,"LOWENBRAU BEER NR BT","6","12","oz"
103,"3410057505",202,11,4.19,"",27.92,"MILLER LITE LONGNECK","6","12","oz"
103,"3410057525",202,33,3.69,"",19.78,"MILLER LITE BEER N.R","6","12","oz"
103,"7289000011",202,16,4.99,"B",-4.24,"HEINEKEN BEER N.R.BT","6","12","oz"
103,"7336011751",202,6,3.79,"",21.97,"OLD STYLE BEER","6","12","oz"
103,"8248812345",202,4,6.29,"",17.29,"BECK'S REG BEER NR B","6","12","oz"
103,"8769210012",202,14,4.99,"B",10.18,"SAMUEL ADAMS LAGER N","6","12","oz"
103,"1820000016",203,21,3.59,"",17.63,"BUDWEISER BEER","6","12","oz"
103,"1820000784",203,19,3.19,"B",7.3,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",203,10,3.79,"",20.13,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",203,6,4.09,"",20.78,"MICHELOB REGULAR BEE","6","12","oz"
103,"3410000354",203,10,3.59,"",17.63,"MILLER LITE BEER","6","12","oz"
103,"3410000554",203,14,3.59,"",17.63,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410001505",203,50,3.19,"B",5.32,"MILLER HIGH LIFE LNN","6","12","oz"
103,"3410010505",203,7,3.49,"B",13.55,"MILLER SHARP'S N/A L","6","12","oz"
103,"3410015505",203,37,3.19,"B",5.32,"MILLER GEN DRFT LT L","6","12","oz"
103,"3410017505",203,143,3.19,"B",5.32,"MILLER GEN DRFT LNNR","6","12","oz"
103,"3410017525",203,2,3.69,"",19.78,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410021505",203,11,4.09,"",20.78,"LOWENBRAU BEER NR BT","6","12","oz"
103,"3410057505",203,94,3.19,"B",5.32,"MILLER LITE LONGNECK","6","12","oz"
103,"3410057525",203,2,3.69,"",19.78,"MILLER LITE BEER N.R","6","12","oz"
103,"7289000011",203,10,6.29,"",17.29,"HEINEKEN BEER N.R.BT","6","12","oz"
103,"7336011751",203,15,3.59,"",17.63,"OLD STYLE BEER","6","12","oz"
103,"8066095605",203,2,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
103,"8248812345",203,4,6.29,"",17.29,"BECK'S REG BEER NR B","6","12","oz"
103,"8769210012",203,7,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
103,"1820000016",204,19,3.59,"",17.63,"BUDWEISER BEER","6","12","oz"
103,"1820000784",204,6,3.99,"",25.88,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",204,14,3.79,"",20.13,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",204,12,4.09,"",20.78,"MICHELOB REGULAR BEE","6","12","oz"
103,"3410000354",204,22,3.59,"",17.63,"MILLER LITE BEER","6","12","oz"
103,"3410000554",204,10,3.59,"",17.63,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410001505",204,35,3.19,"B",5.32,"MILLER HIGH LIFE LNN","6","12","oz"
103,"3410010505",204,8,3.49,"B",13.55,"MILLER SHARP'S N/A L","6","12","oz"
103,"3410015505",204,42,3.19,"B",5.32,"MILLER GEN DRFT LT L","6","12","oz"
103,"3410017505",204,108,3.19,"B",5.32,"MILLER GEN DRFT LNNR","6","12","oz"
103,"3410017525",204,7,3.69,"",19.78,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410021505",204,11,4.09,"",20.78,"LOWENBRAU BEER NR BT","6","12","oz"
103,"3410057505",204,111,3.19,"B",5.32,"MILLER LITE LONGNECK","6","12","oz"
103,"3410057525",204,6,3.69,"",19.78,"MILLER LITE BEER N.R","6","12","oz"
103,"7289000011",204,10,6.29,"",17.29,"HEINEKEN BEER N.R.BT","6","12","oz"
103,"7336011751",204,13,3.59,"",17.63,"OLD STYLE BEER","6","12","oz"
103,"8066095605",204,7,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
103,"8248812345",204,9,4.99,"B",-4.24,"BECK'S REG BEER NR B","6","12","oz"
103,"8417330130",204,1,3.29,"B",1.21,"BERGHOFF REGULAR BEE","6","12","oz"
103,"8769210012",204,8,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
103,"1820000016",205,18,3.59,"",17.63,"BUDWEISER BEER","6","12","oz"
103,"1820000784",205,11,3.99,"",25.88,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",205,14,3.79,"",20.13,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",205,8,4.09,"",20.78,"MICHELOB REGULAR BEE","6","12","oz"
103,"3410000354",205,27,3.59,"",17.63,"MILLER LITE BEER","6","12","oz"
103,"3410000554",205,21,3.59,"",17.63,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410001505",205,5,3.79,"",20.31,"MILLER HIGH LIFE LNN","6","12","oz"
103,"3410010505",205,1,3.99,"",24.38,"MILLER SHARP'S N/A L","6","12","oz"
103,"3410015505",205,9,4.05,"",25.43,"MILLER GEN DRFT LT L","6","12","oz"
103,"3410017505",205,27,4.11,"",26.52,"MILLER GEN DRFT LNNR","6","12","oz"
103,"3410017525",205,12,3.69,"",19.78,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410021505",205,8,4.09,"",20.78,"LOWENBRAU BEER NR BT","6","12","oz"
103,"3410057505",205,13,4.15,"",27.22,"MILLER LITE LONGNECK","6","12","oz"
103,"3410057525",205,22,3.69,"",19.78,"MILLER LITE BEER N.R","6","12","oz"
103,"7289000011",205,4,6.29,"",17.29,"HEINEKEN BEER N.R.BT","6","12","oz"
103,"7336011751",205,9,3.59,"",17.63,"OLD STYLE BEER","6","12","oz"
103,"8066095605",205,26,4.49,"B",-9.68,"CORONA EXTRA BEER NR","6","12","oz"
103,"8248812345",205,17,4.99,"B",-4.24,"BECK'S REG BEER NR B","6","12","oz"
103,"8417330130",205,7,3.29,"B",1.21,"BERGHOFF REGULAR BEE","6","12","oz"
103,"8769210012",205,2,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
103,"1820000016",206,18,3.59,"",17.63,"BUDWEISER BEER","6","12","oz"
103,"1820000784",206,10,3.99,"",25.88,"O'DOUL'S N/A LONGNEC","6","12","oz"
103,"1820000834",206,16,3.79,"",20.13,"BUDWEISER BEER LONG","6","12","oz"
103,"1820000987",206,8,4.09,"",20.78,"MICHELOB REGULAR BEE","6","12","oz"
103,"3410000354",206,24,3.59,"",17.63,"MILLER LITE BEER","6","12","oz"
103,"3410000554",206,27,3.59,"",17.63,"MILLER GENUINE DRAFT","6","12","oz"
103,"3410001505",206,5,3.79,"",20.31,"MILLER HIGH LIFE LNN","6","12","oz"
103,"3410010505",206,13,3.99,"",24.38,"MILLER SHARP'S N/A L","6","12","oz"
103,"3410015505",206,10,3.79,"",20.31,"MILLER GEN DRFT LT L","6","12","oz"
103,"3410017505",206,34,3.79,"",20.31,"MILLER GEN DRFT LNNR","6","12","oz"
103,"3410017525",206,18,3.69,"",19.78,"MILLER GENUINE DRAFT","6","12","oz"
