store,week,brand,upc,qty,price,sales_indicator,city,price_tier,zone,zip,address,latitude,longtitude,start_of_week,is_holiday_week,imported
103,228,CORONA EXTRA BEER,8066095605,6,5.99,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-01-20,TRUE,imported
103,228,LOWENBRAU BEER,3410021505,5,4.39,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-01-20,TRUE,imported
103,228,MILLER GENUINE DRAFT,3410000554,29,3.79,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-01-20,TRUE,domestic
103,229,BUDWEISER BEER,1820000016,21,3.81,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-01-27,FALSE,domestic
103,229,CORONA EXTRA BEER,8066095605,4,5.99,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-01-27,FALSE,imported
103,229,LOWENBRAU BEER,3410021505,6,4.39,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-01-27,FALSE,imported
103,229,MILLER GENUINE DRAFT,3410000554,28,3.81,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-01-27,FALSE,domestic
103,230,BUDWEISER BEER,1820000016,21,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-02-03,FALSE,domestic
103,230,CORONA EXTRA BEER,8066095605,19,4.56,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-02-03,FALSE,imported
103,230,LOWENBRAU BEER,3410021505,5,4.39,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-02-03,FALSE,imported
103,230,MILLER GENUINE DRAFT,3410000554,25,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-02-03,FALSE,domestic
103,231,BUDWEISER BEER,1820000016,22,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-02-10,TRUE,domestic
103,231,CORONA EXTRA BEER,8066095605,19,4.49,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-02-10,TRUE,imported
103,231,LOWENBRAU BEER,3410021505,21,3.49,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-02-10,TRUE,imported
103,231,MILLER GENUINE DRAFT,3410000554,35,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-02-10,TRUE,domestic
103,232,BUDWEISER BEER,1820000016,21,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-02-17,TRUE,domestic
103,232,CORONA EXTRA BEER,8066095605,19,4.56,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-02-17,TRUE,imported
103,232,LOWENBRAU BEER,3410021505,5,4.39,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-02-17,TRUE,imported
103,232,MILLER GENUINE DRAFT,3410000554,25,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-02-17,TRUE,domestic
103,233,BUDWEISER BEER,1820000016,22,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-02-24,FALSE,domestic
103,233,CORONA EXTRA BEER,8066095605,19,4.49,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-02-24,FALSE,imported
103,233,LOWENBRAU BEER,3410021505,21,3.49,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-02-24,FALSE,imported
103,233,MILLER GENUINE DRAFT,3410000554,35,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-02-24,FALSE,domestic
103,234,BUDWEISER BEER,1820000016,35,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-03-03,TRUE,domestic
103,234,CORONA EXTRA BEER,8066095605,12,5.99,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-03-03,TRUE,imported
103,234,LOWENBRAU BEER,3410021505,6,4.39,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-03-03,TRUE,imported
103,234,MILLER GENUINE DRAFT,3410000554,23,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-03-03,TRUE,domestic
103,235,BUDWEISER BEER,1820000016,14,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-03-10,FALSE,domestic
103,235,CORONA EXTRA BEER,8066095605,3,5.99,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-03-10,FALSE,imported
103,235,LOWENBRAU BEER,3410021505,5,4.39,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-03-10,FALSE,imported
103,235,MILLER GENUINE DRAFT,3410000554,20,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-03-10,FALSE,domestic
103,236,BUDWEISER BEER,1820000016,20,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-03-17,FALSE,domestic
103,236,CORONA EXTRA BEER,8066095605,7,5.99,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-03-17,FALSE,imported
103,236,LOWENBRAU BEER,3410021505,5,4.39,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-03-17,FALSE,imported
103,236,MILLER GENUINE DRAFT,3410000554,28,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-03-17,FALSE,domestic
103,237,BUDWEISER BEER,1820000016,19,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-03-24,FALSE,domestic
103,237,CORONA EXTRA BEER,8066095605,10,5.99,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-03-24,FALSE,imported
103,237,LOWENBRAU BEER,3410021505,8,4.39,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-03-24,FALSE,imported
103,237,MILLER GENUINE DRAFT,3410000554,132,3.19,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-03-24,FALSE,domestic
103,238,BUDWEISER BEER,1820000016,15,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-03-31,TRUE,domestic
103,238,CORONA EXTRA BEER,8066095605,3,5.99,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-03-31,TRUE,imported
103,238,LOWENBRAU BEER,3410021505,2,4.39,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-03-31,TRUE,imported
103,238,MILLER GENUINE DRAFT,3410000554,109,3.19,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-03-31,TRUE,domestic
103,239,BUDWEISER BEER,1820000016,23,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-04-07,FALSE,domestic
103,239,CORONA EXTRA BEER,8066095605,8,5.99,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-04-07,FALSE,imported
103,239,LOWENBRAU BEER,3410021505,37,3.51,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-04-07,FALSE,imported
103,239,MILLER GENUINE DRAFT,3410000554,48,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-04-07,FALSE,domestic
103,240,BUDWEISER BEER,1820000016,21,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-04-14,FALSE,domestic
103,240,CORONA EXTRA BEER,8066095605,8,5.99,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-04-14,FALSE,imported
103,240,LOWENBRAU BEER,3410021505,23,3.49,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-04-14,FALSE,imported
103,240,MILLER GENUINE DRAFT,3410000554,40,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-04-14,FALSE,domestic
103,241,BUDWEISER BEER,1820000016,31,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-04-21,FALSE,domestic
103,241,CORONA EXTRA BEER,8066095605,2,5.99,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-04-21,FALSE,imported
103,241,LOWENBRAU BEER,3410021505,8,4.39,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-04-21,FALSE,imported
103,241,MILLER GENUINE DRAFT,3410000554,28,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-04-21,FALSE,domestic
103,242,BUDWEISER BEER,1820000016,24,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-04-28,FALSE,domestic
103,242,CORONA EXTRA BEER,8066095605,9,5.99,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-04-28,FALSE,imported
103,242,MILLER GENUINE DRAFT,3410000554,49,3.33,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-04-28,FALSE,domestic
103,243,BUDWEISER BEER,1820000016,26,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-05-05,FALSE,domestic
103,243,CORONA EXTRA BEER,8066095605,12,5.99,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-05-05,FALSE,imported
103,243,MILLER GENUINE DRAFT,3410000554,44,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-05-05,FALSE,domestic
103,244,BUDWEISER BEER,1820000016,18,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-05-12,FALSE,domestic
103,244,CORONA EXTRA BEER,8066095605,7,5.99,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-05-12,FALSE,imported
103,244,LOWENBRAU BEER,3410021505,6,4.39,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-05-12,FALSE,imported
103,244,MILLER GENUINE DRAFT,3410000554,22,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-05-12,FALSE,domestic
103,245,BUDWEISER BEER,1820000016,21,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-05-19,FALSE,domestic
103,245,CORONA EXTRA BEER,8066095605,21,5.99,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-05-19,FALSE,imported
103,245,LOWENBRAU BEER,3410021505,6,4.39,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-05-19,FALSE,imported
103,245,MILLER GENUINE DRAFT,3410000554,41,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-05-19,FALSE,domestic
103,246,BUDWEISER BEER,1820000016,24,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-05-26,TRUE,domestic
103,246,CORONA EXTRA BEER,8066095605,30,5.94,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-05-26,TRUE,imported
103,246,LOWENBRAU BEER,3410021505,20,4.39,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-05-26,TRUE,imported
103,246,MILLER GENUINE DRAFT,3410000554,35,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-05-26,TRUE,domestic
103,247,BUDWEISER BEER,1820000016,26,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-06-02,FALSE,domestic
103,247,CORONA EXTRA BEER,8066095605,26,4.69,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-06-02,FALSE,imported
103,247,LOWENBRAU BEER,3410021505,25,3.49,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-06-02,FALSE,imported
103,247,MILLER GENUINE DRAFT,3410000554,18,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-06-02,FALSE,domestic
103,248,BUDWEISER BEER,1820000016,22,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-06-09,FALSE,domestic
103,248,CORONA EXTRA BEER,8066095605,30,4.69,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-06-09,FALSE,imported
103,248,LOWENBRAU BEER,3410021505,39,3.49,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-06-09,FALSE,imported
103,248,MILLER GENUINE DRAFT,3410000554,25,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-06-09,FALSE,domestic
103,249,BUDWEISER BEER,1820000016,23,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-06-16,FALSE,domestic
103,249,CORONA EXTRA BEER,8066095605,27,4.69,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-06-16,FALSE,imported
103,249,LOWENBRAU BEER,3410021505,15,4.39,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-06-16,FALSE,imported
103,249,MILLER GENUINE DRAFT,3410000554,22,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-06-16,FALSE,domestic
103,250,BUDWEISER BEER,1820000016,24,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-06-23,FALSE,domestic
103,250,CORONA EXTRA BEER,8066095605,18,4.69,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-06-23,FALSE,imported
103,250,LOWENBRAU BEER,3410021505,8,4.39,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-06-23,FALSE,imported
103,250,MILLER GENUINE DRAFT,3410000554,25,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-06-23,FALSE,domestic
103,251,BUDWEISER BEER,1820000016,22,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-06-30,TRUE,domestic
103,251,CORONA EXTRA BEER,8066095605,8,5.99,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-06-30,TRUE,imported
103,251,LOWENBRAU BEER,3410021505,10,4.39,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-06-30,TRUE,imported
103,251,MILLER GENUINE DRAFT,3410000554,35,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-06-30,TRUE,domestic
103,252,BUDWEISER BEER,1820000016,14,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-07-07,FALSE,domestic
103,252,CORONA EXTRA BEER,8066095605,15,6.03,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-07-07,FALSE,imported
103,252,LOWENBRAU BEER,3410021505,14,4.39,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-07-07,FALSE,imported
103,252,MILLER GENUINE DRAFT,3410000554,16,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-07-07,FALSE,domestic
103,253,BUDWEISER BEER,1820000016,16,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-07-14,FALSE,domestic
103,253,CORONA EXTRA BEER,8066095605,15,6.19,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-07-14,FALSE,imported
103,253,LOWENBRAU BEER,3410021505,14,4.39,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-07-14,FALSE,imported
103,253,MILLER GENUINE DRAFT,3410000554,19,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-07-14,FALSE,domestic
103,254,BUDWEISER BEER,1820000016,9,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-07-21,FALSE,domestic
103,254,CORONA EXTRA BEER,8066095605,6,6.19,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-07-21,FALSE,imported
103,254,LOWENBRAU BEER,3410021505,7,4.39,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-07-21,FALSE,imported
103,254,MILLER GENUINE DRAFT,3410000554,14,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-07-21,FALSE,domestic
103,255,BUDWEISER BEER,1820000016,26,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-07-28,FALSE,domestic
103,255,CORONA EXTRA BEER,8066095605,10,6.19,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-07-28,FALSE,imported
103,255,LOWENBRAU BEER,3410021505,9,4.39,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-07-28,FALSE,imported
103,255,MILLER GENUINE DRAFT,3410000554,25,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-07-28,FALSE,domestic
103,256,BUDWEISER BEER,1820000016,29,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-08-04,FALSE,domestic
103,256,CORONA EXTRA BEER,8066095605,5,5.85,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-08-04,FALSE,imported
103,256,LOWENBRAU BEER,3410021505,12,4.16,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-08-04,FALSE,imported
103,256,MILLER GENUINE DRAFT,3410000554,16,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-08-04,FALSE,domestic
103,257,BUDWEISER BEER,1820000016,17,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-08-11,FALSE,domestic
103,257,CORONA EXTRA BEER,8066095605,19,4.49,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-08-11,FALSE,imported
103,257,LOWENBRAU BEER,3410021505,34,3.49,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-08-11,FALSE,imported
103,257,MILLER GENUINE DRAFT,3410000554,14,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-08-11,FALSE,domestic
103,258,BUDWEISER BEER,1820000016,24,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-08-18,FALSE,domestic
103,258,CORONA EXTRA BEER,8066095605,7,4.49,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-08-18,FALSE,imported
103,258,LOWENBRAU BEER,3410021505,22,3.49,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-08-18,FALSE,imported
103,258,MILLER GENUINE DRAFT,3410000554,23,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-08-18,FALSE,domestic
103,259,BUDWEISER BEER,1820000016,23,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-08-25,FALSE,domestic
103,259,CORONA EXTRA BEER,8066095605,6,6.19,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-08-25,FALSE,imported
103,259,LOWENBRAU BEER,3410021505,4,4.39,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-08-25,FALSE,imported
103,259,MILLER GENUINE DRAFT,3410000554,34,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-08-25,FALSE,domestic
103,260,BUDWEISER BEER,1820000016,29,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-09-01,TRUE,domestic
103,260,CORONA EXTRA BEER,8066095605,9,6.19,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-09-01,TRUE,imported
103,260,LOWENBRAU BEER,3410021505,3,4.39,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-09-01,TRUE,imported
103,260,MILLER GENUINE DRAFT,3410000554,20,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-09-01,TRUE,domestic
103,261,BUDWEISER BEER,1820000016,29,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-09-08,FALSE,domestic
103,261,CORONA EXTRA BEER,8066095605,6,6.19,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-09-08,FALSE,imported
103,261,LOWENBRAU BEER,3410021505,7,4.39,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-09-08,FALSE,imported
103,261,MILLER GENUINE DRAFT,3410000554,26,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-09-08,FALSE,domestic
103,266,BUDWEISER BEER,1820000016,17,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-10-13,FALSE,domestic
103,266,CORONA EXTRA BEER,8066095605,16,6.19,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-10-13,FALSE,imported
103,266,LOWENBRAU BEER,3410021505,6,4.39,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-10-13,FALSE,imported
103,266,MILLER GENUINE DRAFT,3410000554,22,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-10-13,FALSE,domestic
103,267,BUDWEISER BEER,1820000016,25,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-10-20,FALSE,domestic
103,267,CORONA EXTRA BEER,8066095605,7,6.19,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-10-20,FALSE,imported
103,267,LOWENBRAU BEER,3410021505,7,4.39,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-10-20,FALSE,imported
103,267,MILLER GENUINE DRAFT,3410000554,35,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-10-20,FALSE,domestic
103,268,BUDWEISER BEER,1820000016,21,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-10-27,TRUE,domestic
103,268,CORONA EXTRA BEER,8066095605,7,6.19,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-10-27,TRUE,imported
103,268,LOWENBRAU BEER,3410021505,10,3.85,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-10-27,TRUE,imported
103,268,MILLER GENUINE DRAFT,3410000554,29,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-10-27,TRUE,domestic
103,269,BUDWEISER BEER,1820000016,24,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-11-03,TRUE,domestic
103,269,CORONA EXTRA BEER,8066095605,8,6.19,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-11-03,TRUE,imported
103,269,LOWENBRAU BEER,3410021505,31,3.49,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-11-03,TRUE,imported
103,269,MILLER GENUINE DRAFT,3410000554,18,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-11-03,TRUE,domestic
103,270,BUDWEISER BEER,1820000016,21,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-11-10,TRUE,domestic
103,270,CORONA EXTRA BEER,8066095605,9,6.19,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-11-10,TRUE,imported
103,270,LOWENBRAU BEER,3410021505,28,3.49,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-11-10,TRUE,imported
103,270,MILLER GENUINE DRAFT,3410000554,20,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-11-10,TRUE,domestic
103,271,BUDWEISER BEER,1820000016,23,3.89,FALSE,Bolingbrook,low,15,60439,271 S Bolingbrook Dr,41.6921428,-88.0702883,1994-11-17,FALSE,domestic
